org_id,user_id,top_product,preferred_payment,avg_browse_secs,label,time_in_sales,time_in_inventory,time_in_purchasing,time_in_crm,time_in_accounting,time_in_hr,time_in_analytics,time_in_support,ERP_Customization_Class
2,200015,Mouse,Card,59.883734400061385,analytics_hr,46.29747208939761,38.99589509349264,36.42500061861568,39.18981312114396,51.1095630813218,43.56995228684134,76.87154910721247,46.52908848859455,1
2,200016,Chair,COD,88.30616098661498,inv_acct,37.336570436807136,46.68596748924126,15.58362790916999,38.86045624101814,60.49704436263596,14.446518391269729,22.326632428404388,32.67171780446309,0
2,200017,Headset,NetBanking,102.99974454834836,sales_crm,50.86774188010951,32.182448752393704,18.4122118922322,26.4901457550698,11.940037861281716,27.237294644282887,41.68537345077475,51.80939167995183,0
2,200018,Webcam,NetBanking,69.81143683545822,inv_acct,26.651735121605498,49.13080941967359,39.14266406693374,45.88524300125759,60.279722772126654,36.93042786370267,33.14229596713388,11.360831439473325,0
2,200019,Router,UPI,31.825325497045178,sales_crm,47.6065449744861,23.194381389284317,18.58174967404864,46.89271461869844,26.62877766225178,21.670003888532577,16.65570329991736,39.75174320107456,0
2,200020,Router,COD,33.406949151084945,sales_crm,61.47257030994089,43.999607029572445,28.85288223888621,40.21493475597315,40.143391466827,39.8992630852611,6.657035142216209,57.89410193513176,0
2,200021,Webcam,NetBanking,52.85452460090364,inv_acct,31.76409122318728,40.48889689340204,25.16547491878601,29.847198837129167,52.30496174951357,50.85750200209045,13.88508661444236,31.993628278640937,0
2,200022,Mouse,COD,98.90246979698487,sales_crm,54.41821739730133,22.880329267195147,40.22437575645763,42.76809748712641,38.98709197984802,36.94918797613186,43.478672544895,27.800118498714685,0
2,200023,Monitor,Card,88.57556497520433,sales_crm,27.00983677754633,16.940360002351824,38.6813764305527,50.55666867341337,30.47413373723359,36.964842581334906,28.367329452494964,36.93295817619858,0
2,200024,Headset,UPI,114.36243024097138,analytics_hr,43.98564257139992,24.86464319384509,34.155849313461204,34.11816266598946,23.741011669576395,49.761367530267805,77.34343905039418,31.394840220001623,1
2,200025,Monitor,Card,71.77949602793798,sales_crm,78.91717351938203,37.87052185072874,35.096663094327674,55.16394703218207,31.55217274502828,31.3872338340133,22.330801261713024,25.0166463830071,0
2,200026,Printer,UPI,56.28378205596061,inv_acct,32.14414305615022,53.929690462504354,40.01542394458287,25.85055716800885,46.79555204642762,23.14312634594463,17.83264560153127,35.585302168965,0
2,200027,Webcam,Card,55.77769800241953,sales_crm,59.80839486528139,40.44624993321688,32.33989986006038,61.40651947135959,27.411836701181123,28.46416355986037,35.24086409226257,43.732620560090496,0
2,200028,Router,UPI,62.311518521849365,inv_acct,40.65930849009229,52.16064223861852,38.3450047472026,45.7548092855504,51.92779276549179,16.623673217130666,51.082720199065164,32.03474770696182,0
2,200029,Keyboard,COD,84.88948007596667,inv_acct,40.39960114983504,53.42647189108543,28.912304784536477,37.376822505617646,39.6831178463169,41.96442232915314,20.761652098587,36.3233255067423,0
2,200030,Desk,NetBanking,67.41074051329761,analytics_hr,39.05909800975279,48.84017031938635,10.505139549153547,43.956038198382885,38.20453879651952,29.326933621414263,63.59931756033829,28.215041539835816,0
2,200031,Laptop,Card,75.49706032182344,sales_crm,47.96701266366412,28.67255807984082,30.93198715988332,35.538884648501146,38.16441043269931,26.84021514416384,42.20204244765772,15.905193911036015,0
2,200032,Laptop,Card,56.77816544244067,inv_acct,37.068225034196246,59.0630187063388,37.78092413004153,39.28842968968076,34.89725991820729,29.602373802977542,48.11712673784888,44.86126611294928,1
2,200033,Laptop,COD,68.63357783613533,sales_crm,55.33881217137687,17.779753687307725,33.39163470423222,52.050947823918136,34.31857539494067,14.933338954975852,22.395079587495072,38.7564379659673,0
2,200034,Keyboard,NetBanking,63.31256453113535,sales_crm,58.32892549797637,38.998286867648,35.02305406647301,21.40397885530133,31.67254870832957,16.08860090018186,40.77972571949361,34.984803294095165,0
2,200035,Headset,Card,91.8311866496402,sales_crm,55.99206609619783,30.701156075226777,46.91112465762912,44.654095198247205,36.15624556462784,30.14708374246334,39.623550026882455,30.616638807522243,1
2,200036,Chair,UPI,75.42057418751072,analytics_hr,31.688281991713435,31.59659997472224,35.3039976489995,46.72705004695129,17.701250392702946,33.209501304819725,27.801702631361024,41.88791220420526,0
2,200037,Mouse,Card,80.53120096520712,sales_crm,74.99534389305744,22.823699273879047,35.45667126255149,64.53242312573488,22.385271731758323,37.57092244967608,37.8917921587947,23.283993680665947,0
2,200038,Desk,UPI,87.87595922183084,analytics_hr,31.849132050305094,52.19882798498686,31.115239856051836,26.161149410192976,30.713609565519825,47.124714062200034,53.25955471226813,50.87501293497804,1
2,200039,Mouse,UPI,35.32802801818661,inv_acct,38.02001784209424,46.98669772388362,28.663953528320487,31.453715768536775,40.05994906703277,44.25857231902189,40.77120970770128,38.75872467284085,0
2,200040,Monitor,COD,104.90043509261422,analytics_hr,47.552995141167486,30.99353299247225,54.278364940030514,23.79261471555868,20.86687226718815,40.12544565807492,51.00782404487381,20.25602261135228,0
2,200041,Keyboard,COD,82.1635427850696,analytics_hr,37.55623196652976,30.478854127073987,41.478890215248185,37.75979450351312,27.27268765088929,33.49767174256947,69.8554662735011,44.28552496723439,1
2,200042,Mouse,UPI,69.16864692037649,inv_acct,36.0025038318881,45.0760435742738,27.049380793299285,34.569696223784874,49.30449768328404,42.13335110473666,44.99692591155476,44.141175287488686,1
2,200043,Chair,UPI,62.32116367131039,sales_crm,60.60258953340252,36.34445173907897,30.201608261017924,48.44433430556613,31.95222012317888,37.612247641465146,45.22434503482418,21.47799454911977,0
2,200044,Monitor,NetBanking,72.6458257853187,analytics_hr,30.02192190350956,52.47264519396066,36.97402641464814,45.471720135614405,47.697312604212186,30.26992858780999,53.97154348883048,27.368993394423534,1
2,200045,Monitor,UPI,67.4064749678221,analytics_hr,16.59945651221817,33.09251067880566,28.276398943839297,37.15018665140344,37.79250678550097,33.73614758607102,50.11616887237648,36.646158537884126,0
2,200046,Headset,COD,75.41253050266361,analytics_hr,41.99346662661184,27.098493959760745,19.327131964550187,27.519559567324595,30.202071809535788,36.88581409639037,72.82817824480064,30.717905621478305,0
2,200047,Laptop,Card,36.46291610205464,analytics_hr,19.0415806382604,37.767657125526576,34.406967784130146,34.85390668332647,35.28358014470096,24.69389978310044,74.17284869020554,55.47945069089286,0
2,200048,Monitor,NetBanking,79.928114221425,analytics_hr,24.970317668251955,42.53405654269241,38.244861802500814,38.24209866832296,39.84543988130166,41.10154525813931,68.64599357468967,30.20029179191681,1
2,200049,Laptop,UPI,70.2968901178903,analytics_hr,22.962121784494457,36.35543694422254,33.335708077131514,34.52538523120633,4.80747567814365,46.36052282936942,81.53868123961331,34.34110219241235,0
2,200050,Monitor,UPI,42.100127918756094,inv_acct,50.72536147421814,45.98269527069266,25.105547768924232,29.73922006769826,49.57259829585589,28.77168036267061,34.97447678316026,16.450416417009087,0
2,200051,Printer,UPI,85.21930448212836,inv_acct,24.147814081856232,68.17284633589762,36.66643960891776,28.91022919582527,34.18362727866419,31.043013286665072,29.84095989322677,20.47726817662863,0
2,200052,Router,NetBanking,62.67118244255573,inv_acct,35.31417760467055,61.42084171014199,28.71881520627399,29.8063623255087,51.12180768840029,59.48218764777234,29.53233124726953,25.05605992103223,0
2,200053,Laptop,UPI,10.007863437676376,inv_acct,23.57388960669592,61.385605420280655,53.18584046226023,43.19934967626223,47.729595058280864,46.37197080532072,36.86522854466231,29.61590760322088,0
2,200054,Headset,NetBanking,105.79796422719808,inv_acct,50.00564452189671,63.51499448344846,51.20235060463807,25.520972124757066,36.24762264112039,44.70726474056536,9.233210995139778,25.730291531646277,1
2,200055,Keyboard,NetBanking,54.76047768981319,inv_acct,35.06551790449802,53.51309573740921,37.84895474176054,30.374360492692983,40.59891504354588,27.758844698177047,29.749284232314587,48.83853137016362,0
2,200056,Chair,NetBanking,86.1676878080096,sales_crm,69.54429087302093,37.95342446996264,25.030498358923253,34.89863762861208,25.339033942737156,23.954600947964472,39.19211889399118,25.278020989830157,0
2,200057,Mouse,NetBanking,68.27454211204316,analytics_hr,30.54195427929209,53.11885600429646,19.412722170738217,43.65330243460947,29.244107193696323,50.38633453172431,41.60615618998049,27.655894128352195,0
2,200058,Router,NetBanking,99.903597242739,sales_crm,32.55216280057178,10.467356364627722,34.92050845362466,39.32272715719846,49.85752292734641,22.215498413224985,30.76374251490713,33.990134824234005,0
2,200059,Keyboard,Card,48.73826338250096,inv_acct,30.262976816598357,56.24807801188081,38.3699513391874,42.34955993198976,23.480616418890968,31.072803498664012,29.25967395006805,30.68526903284048,0
2,200060,Keyboard,NetBanking,82.98250772635804,sales_crm,56.63885834905416,37.57558029190236,43.63657569801575,55.77218709272154,22.440390304677905,24.00415186622997,46.07370269089162,28.318930370994718,0
2,200061,Chair,NetBanking,61.72135775102659,analytics_hr,49.98109313357652,24.692853799904054,39.52927668789253,28.886226136035148,22.19771938083556,53.90161287001791,54.53732437438587,59.27612338435957,1
2,200062,Headset,COD,66.08164300797314,sales_crm,50.30257140221913,23.5678636565039,32.41091363667971,42.61209190895255,25.834333882595686,24.42448014497377,27.51965683812517,31.73397776826709,0
2,200063,Webcam,COD,113.89266150455111,analytics_hr,16.525596603603855,37.59766760395841,43.55881444917616,21.96078389429441,38.82491361287141,46.32187088510192,71.01208292306644,35.295230430401304,1
2,200064,Router,COD,74.99870475554361,inv_acct,35.63949309047879,50.97735052370573,33.75909080714772,30.424854138332705,22.846813137377247,42.94798547599032,29.706147159062034,31.246193905112804,0
2,200065,Keyboard,Card,86.92232461085256,analytics_hr,30.027842505562205,7.262672084760283,28.52711634473315,40.87202097480211,33.30359059279407,42.83023430767256,51.98547834731885,45.9994179907529,0
2,200066,Keyboard,COD,92.89867679274704,sales_crm,39.0069238316231,37.24360553470535,45.45296866163466,51.09945701070397,32.19628733120058,34.50040316019152,13.405569227950032,18.8731480647918,0
2,200067,Router,COD,45.32408156662461,analytics_hr,32.957445111150804,45.33018982981609,25.85646472098771,13.927564125593186,26.505416677459078,46.207358122036666,50.32194415473362,22.673828815903104,0
2,200068,Keyboard,UPI,74.9719207115972,analytics_hr,44.55323544992594,39.79988646164082,46.14212873320289,41.86606614014436,33.703903248148926,30.564421465884777,54.22779191137725,32.78594985248392,1
2,200069,Desk,COD,67.1446295764165,inv_acct,27.16129297098496,46.50620689888045,18.266998363858484,39.30449228219198,34.88310272381266,36.79131462809707,37.33494709845957,42.4081441796916,0
2,200070,Monitor,UPI,80.69305452307128,sales_crm,66.88515388482138,34.98126003890248,33.63251592201922,49.47943657054083,36.950714820808685,33.93216580237293,33.56350518305196,26.766600684192312,1
2,200071,Mouse,NetBanking,56.222172310222646,sales_crm,66.88231609897687,31.80725953126525,38.51621029718397,40.37092794984846,39.01312970702863,35.76187759197718,23.960971472479688,29.433245803956684,0
2,200072,Printer,Card,97.47882502483404,sales_crm,51.373724833424745,34.692036641301634,36.49911323637795,49.95914185678404,37.173742999173385,54.51168184643182,54.99035100582557,31.665607607673127,1
2,200073,Monitor,Card,130.25720797217548,analytics_hr,27.102329954301453,35.370715934417206,44.93872117454359,47.32563758465958,32.68464388179417,38.69942562599709,63.65135001341849,34.645205253861945,1
2,200074,Webcam,UPI,66.20511095686498,inv_acct,54.27956768886209,54.75927223632549,34.943597957859296,50.08903097739889,50.3809652090336,47.53296208639349,30.082477603610208,37.22077098321335,1
2,200075,Chair,UPI,62.26638552777294,inv_acct,39.596904231177525,36.44190330388052,26.197127451599624,23.01946277433911,67.78648352299858,30.04830894048239,31.73610541338027,50.04285958407999,0
2,200076,Webcam,UPI,69.90989509313468,inv_acct,31.86211596969614,68.73775169757675,22.034705112250503,23.496342894848866,51.89573348773016,15.745305484283143,32.665978140524984,50.03628732914237,0
2,200077,Router,Card,102.8720542974252,analytics_hr,41.47838394754354,30.89547584290848,33.15443459054382,29.99895061935111,30.267241427293957,29.155497307970226,54.10420300078689,21.851274751770795,0
2,200078,Laptop,UPI,44.21380252194741,inv_acct,29.055429755356663,67.82930615978967,25.37888116222044,40.86672910773774,37.6121738705649,23.64237787795151,23.932028486815305,44.32202650043909,0
2,200079,Monitor,UPI,53.473763475578735,sales_crm,37.74057842657339,22.014040198437968,28.8101191109702,34.51398537611658,26.39981662176538,60.14903273902473,61.928352754077856,30.747897373041194,0
2,200080,Router,COD,78.19534244156878,sales_crm,60.39192947321615,50.53120451177477,48.20481449949528,62.15850886397837,24.944826799843398,20.42478371631661,48.9286094077743,35.444325593338554,1
2,200081,Printer,UPI,95.7334945425976,inv_acct,51.45924340379622,57.98751983262274,42.38362811614408,37.97814219509274,56.54323587733751,29.1938660220808,18.585918908146237,45.37803936283112,1
2,200082,Printer,NetBanking,71.02088777452401,inv_acct,20.84645700580622,55.39880762917959,24.95486205795548,35.94348503148688,36.3460113356425,46.83187786466943,20.782331071242,49.46541782221128,0
2,200083,Router,Card,79.82590375426336,sales_crm,55.12288504719586,48.19166476163283,35.05998509356667,32.442548406784496,24.53951306415176,35.15674324454494,19.576023740856137,46.94017806895043,1
2,200084,Printer,UPI,100.31488525134236,sales_crm,42.51579939635363,41.89347587954038,46.87910921030448,31.21557364935005,25.3182243902926,28.604974194562143,45.109100456000576,40.62257204739501,1
2,200085,Headset,COD,43.1354029436568,inv_acct,17.792454111215584,40.22260594993541,29.75926022526552,27.447834858680597,40.03753375475336,36.81192760157825,36.27427454567518,19.306222900579726,0
2,200086,Printer,Card,50.88941354210847,inv_acct,44.724215852216886,71.21845270816416,42.48187742245577,37.18687669651322,35.52902725756302,32.678618939150695,27.091496385218026,53.88861195640108,1
2,200087,Desk,COD,71.92453978555055,analytics_hr,19.9203903870879,44.1942139516357,41.88400593996556,52.377239789306046,35.96490969315714,44.81075334480495,58.651410621394206,44.56850209235942,1
2,200088,Desk,NetBanking,111.38112785213204,sales_crm,71.49698445278077,41.76352332149008,11.913000272912036,56.14039822975399,39.341079721249606,35.143681221069095,29.687168418160983,39.58484672173503,1
2,200089,Router,UPI,62.46546313144135,inv_acct,38.46442774697919,69.3711892047979,53.75258010703932,30.256250875806444,46.73649348968891,23.305909781551545,33.12752273487353,29.09498786522856,1
2,200090,Desk,UPI,82.50481621116802,analytics_hr,33.83753842589383,36.32374032134805,43.6497239665779,45.24819487888452,14.21355951449015,44.06865239437736,44.01318769344674,18.21270882752332,0
2,200091,Router,NetBanking,68.77061915747187,inv_acct,32.92981206945247,57.49367270592752,35.641928801789746,28.9268192334742,30.69971928411422,26.685289974659,31.47378361629571,19.27910428747347,0
2,200092,Laptop,UPI,48.3095194721493,analytics_hr,21.48293885180058,32.89076503581049,36.7731651215051,27.78802527962405,34.293139082125826,50.891537760302576,63.97910160844222,37.6766889986406,0
2,200093,Mouse,Card,57.49626108606546,analytics_hr,24.181163417831577,36.18944847342817,26.382318644731725,35.516843619648604,53.73387044130159,36.42929862638597,73.97652089975921,28.16638139597181,0
2,200094,Chair,NetBanking,75.97900837833588,analytics_hr,34.37966349832532,28.7991406733092,11.591488937159742,27.588083760314117,40.70491181703589,46.80647467632238,62.00283189556203,28.95256796580909,0
2,200095,Chair,COD,92.33713183746826,analytics_hr,45.40701573284443,31.48827448351321,44.14753484426072,47.90769766809533,43.676866579265,36.90052415384854,53.52301382109336,26.1053785610082,1
2,200096,Mouse,NetBanking,30.6125317531205,inv_acct,43.36050013176397,35.5138697150729,37.7782526906036,26.01198521122906,40.68930232396435,23.82203063206065,28.40261729678033,33.36526975026761,0
2,200097,Keyboard,COD,56.97482452349672,inv_acct,27.31449747834968,51.11056433921454,43.974362385472645,41.61245991220031,55.35501042928925,22.824249505531235,20.38141204291433,37.78403330525678,0
2,200098,Monitor,COD,92.93602492875463,analytics_hr,57.67629388864756,26.03468135091591,48.48233893832735,42.32261195146911,33.91983463149446,23.86497890802098,62.36829122412302,32.66586077314952,1
2,200099,Laptop,Card,110.28088735082048,analytics_hr,29.96990768793844,50.20627995906111,22.705554455307627,52.07076186314741,31.175494282206323,51.4962521259607,50.86929049979243,30.267138610347622,1
2,200100,Laptop,Card,58.42220265801059,sales_crm,50.598568394874704,33.55460174520584,16.636187001983433,28.74324298283581,62.49892044742505,39.0720309337734,36.693800326215495,40.95339713925816,1
2,200101,Mouse,NetBanking,83.32534587826675,sales_crm,68.13692108353959,30.369977671245376,32.30260791384132,42.3914416191314,33.48762458835313,49.10529968649229,34.26222894476084,40.09469719823717,1
2,200102,Laptop,COD,56.17375535831215,analytics_hr,20.5136376007964,43.28799905226148,50.90854750353532,42.2014957460397,15.103548949886688,39.55131579072119,35.80588660992753,20.72209619452649,0
2,200103,Desk,UPI,66.89122708047212,inv_acct,41.15411549517557,64.49902227965542,16.645797921812193,29.315154007963663,50.29685239130424,25.4488406040187,24.33349344512039,36.15908338858905,0
2,200104,Webcam,Card,66.68359368020771,inv_acct,20.570968505988752,64.54321673891467,27.077335276930903,29.77839197703331,53.69848313441933,45.71210913691914,47.365201547573946,23.58112272560257,1
2,200105,Router,NetBanking,72.77295946595888,inv_acct,21.75986536882016,47.8997697160024,19.680288636281183,23.92974623847263,55.98863476940987,34.52777180674427,42.876533365094446,43.13488798622586,0
2,200106,Chair,NetBanking,84.84004964229996,sales_crm,49.06025982005545,45.63219527340932,26.00578996396564,33.70534559109924,47.79307073404054,25.570249261746447,54.65846405069771,35.64124647551863,1
2,200107,Monitor,COD,34.39501247580001,inv_acct,28.016417662303752,72.41117090302203,29.054659108938644,38.43572899205345,59.93037111085182,38.90468891723277,36.333924333880006,34.9135529071181,1
2,200108,Webcam,Card,110.1224111395168,inv_acct,35.701394921129555,51.39061391045611,34.990599203599565,39.4369818876823,33.293885901927325,36.89024676684405,20.021985777697523,34.6622047794766,1
2,200109,Desk,UPI,93.9401518702135,inv_acct,26.47262505103619,43.5863056471292,42.568191411879326,27.700684173082852,33.529664741305986,47.62304201315144,18.55540529584198,22.80502211817276,0
2,200110,Keyboard,UPI,22.58815344950348,sales_crm,40.90112537910353,39.11099007877407,45.04219130244579,40.10671785942223,34.59637854286642,45.078851687766914,40.13364960883107,21.54122912923006,0
2,200111,Laptop,NetBanking,51.11437499150728,analytics_hr,14.666134463328715,36.27271145939265,32.43316634832924,1.8350145824108992,39.330322530520576,51.37312212624661,52.48210200161615,43.93309861819117,0
2,200112,Webcam,NetBanking,104.2934330204342,sales_crm,48.819333302155336,28.126121064314013,33.6016177450736,46.57101888448165,31.60790482429319,37.3879408656323,28.583351028561488,26.72834335434657,0
2,200113,Keyboard,Card,77.87288898222864,sales_crm,58.06385774438269,35.11623441793368,34.712700070204235,33.77560128024511,40.54869867720874,38.81659772996582,37.10082948369804,39.7565257032372,1
2,200114,Keyboard,COD,121.33108099960953,sales_crm,44.0063787591449,30.574117371591832,45.38263558148903,71.9439434192175,25.89001912661903,35.37820232451116,27.788126133975677,14.170853352276616,1
2,200115,Mouse,NetBanking,63.46404314440865,sales_crm,56.45698692600634,32.81118218183487,55.7825171910785,37.23942239815984,43.47187817324373,12.355402107898987,42.517361527406585,31.78461593762068,1
2,200116,Monitor,COD,97.61229877629948,sales_crm,23.13934917321856,43.37464594112939,49.35701775212406,45.60960477916148,25.141478642053805,46.74698977365703,28.73933106816807,32.149772568714866,1
2,200117,Laptop,COD,68.16846848743866,inv_acct,33.323237944686575,26.653884668165063,15.733491094843371,25.056241795783965,26.149682267476997,21.923452687282275,24.51031416526981,43.004087406877794,0
2,200118,Keyboard,NetBanking,69.13465241213294,analytics_hr,12.318459134708808,28.169781925819315,37.41340329684785,30.727428149842787,17.034353797015733,43.16225295220936,58.660902426541305,26.60420172097998,0
2,200119,Monitor,Card,56.27838371858057,sales_crm,68.80663329340675,43.61352668582709,19.25357145312359,43.89114689694241,21.73112448055143,18.14398014463428,25.38697224314719,33.241363573906966,0
2,200120,Desk,NetBanking,99.33570878847348,analytics_hr,26.008305936982037,31.49173700648541,51.38020511269024,16.51286415478645,29.049444799166054,39.94327520979763,78.5135275891812,18.136299437167928,1
2,200121,Desk,Card,79.44549571711859,sales_crm,49.66036741746936,51.94298347575915,40.23314184429563,53.41996926026238,35.53302085852164,28.964766642690503,32.70912308788073,33.24973255287966,1
2,200122,Laptop,COD,32.78769754661958,analytics_hr,19.76446873371581,20.364735467138537,33.73860449971669,35.99102447065162,38.27884610671975,51.57956984836744,82.724235258275,37.74172291935104,1
2,200123,Webcam,COD,46.96752458477076,sales_crm,62.22228041492299,20.709131180696865,41.76862427232483,39.278342108422834,38.75883931704326,41.0455589944722,40.33626858502351,30.11544220066597,1
2,200124,Desk,UPI,66.79020696250352,inv_acct,26.54412718200028,44.64974627813898,34.98536474893106,33.75521475990845,35.094028018654264,38.34056224320264,21.93218182467798,31.542736621030425,0
2,200125,Webcam,Card,79.06669922111102,analytics_hr,35.49792497853688,32.58598629162507,33.91301253341559,29.00216245744348,29.29452352234572,52.07424739424167,58.11258352903143,34.30557161183707,1
2,200126,Chair,UPI,72.66673903601043,sales_crm,77.35301471693415,37.22706790727523,39.57434828171264,60.52461880632156,53.93483087648082,37.0533026816411,27.57954508779351,34.00980323078608,1
2,200127,Laptop,Card,86.74868729372827,analytics_hr,42.26952241372198,36.06241305562656,31.671491223836423,19.695034812753388,39.8465322873669,58.00112657613983,55.27600174733016,38.632904454133495,1
2,200128,Mouse,Card,63.875907895435454,sales_crm,50.24814278570755,46.12691236021653,19.2845653952839,42.86079016382397,46.19925765504867,31.92371505139297,28.699397185589028,29.745898018929854,0
2,200129,Headset,Card,67.2705201890563,inv_acct,38.37853447483624,51.1145140662167,18.824159798324526,51.96818055054024,45.836853062488366,29.916234602871302,36.46446010932076,35.337795490492105,1
2,200130,Mouse,Card,44.58013310548087,analytics_hr,32.81931468514912,44.4271771579444,48.45027783477296,31.66311197391017,48.04839358091817,18.30170640329182,56.568421308967146,39.58473676777736,1
2,200131,Webcam,Card,84.569958085742,inv_acct,28.60428929110504,38.297993476012365,37.13777419558633,23.10864774838926,49.65643172435595,21.51417162674997,37.72970808636775,43.55507029222866,1
2,200132,Chair,Card,129.464966156895,sales_crm,50.80235714076882,9.945646779062209,28.622398795926763,46.69542779245761,30.47710132183097,39.48100745648111,46.3078644986381,28.03309785360539,1
2,200133,Monitor,COD,77.115405851559,inv_acct,47.30540300475607,56.10017540623149,34.81163680520226,24.96061643116748,42.4809008964828,21.90130833709821,30.44010144979833,37.78617518678198,1
2,200134,Mouse,Card,45.286394890450126,sales_crm,52.90772609641708,48.88255305048318,24.889290843803312,49.52956741709433,43.13512172852558,48.26322530013702,46.43316646049209,43.44648035808369,1
2,200135,Chair,COD,66.25551923664983,analytics_hr,16.512855474816774,32.18200270870492,28.514764730871214,30.54383298272784,46.09889288070176,48.38137994852757,47.20210654584605,24.53990651875457,0
2,200136,Mouse,UPI,72.21863739040778,sales_crm,56.65132866522153,37.07457188747565,33.533475418050024,25.835684452425408,47.1004731278322,23.797557565697435,34.89028120851703,32.47399188909721,0
2,200137,Printer,NetBanking,78.46153411704239,sales_crm,49.58435892720424,32.0601457699342,29.53297823368712,46.87671609800417,31.531632978247654,36.691469724250425,49.34612162879341,34.281303320752286,1
2,200138,Chair,NetBanking,62.32047354810921,sales_crm,64.96134203572647,35.44847725203964,28.070831686226025,62.68125501306357,40.47733922852222,28.126114030469463,58.63133740740781,21.19993592505581,1
2,200139,Keyboard,COD,92.25728555597216,analytics_hr,35.74372899539164,26.699679426771,28.589770404249176,18.878115629171383,24.262530054117786,39.28474306533802,33.529501433441595,40.58480076834024,0
2,200140,Desk,NetBanking,62.17355333079074,inv_acct,37.72242278154641,64.49903717367627,43.10181385469768,28.416711464312915,40.888046019850194,39.67449635897776,33.18792383764486,24.19923986505275,1
2,200141,Chair,COD,28.746183564104697,analytics_hr,42.287455203114334,30.085889943832637,31.81120460415532,34.95396762864129,42.90869470245727,25.37071056447412,52.03242257539965,46.96204585611496,0
2,200142,Monitor,NetBanking,39.5886891079016,sales_crm,60.93297572651591,38.45006988789157,32.49706055795702,46.229291220190106,16.545991389459086,43.65088516593642,43.32457345093157,48.85175189355854,1
2,200143,Chair,NetBanking,47.24072053223564,analytics_hr,43.92029881625608,14.87984999628284,39.26759884634916,36.92859611702077,33.757578106032874,54.93580867507963,48.09478222210368,41.83168810970409,1
2,200144,Desk,COD,44.48026870150912,sales_crm,32.64489269042557,37.32928296821889,20.46332388223592,40.55897822380368,20.588398892335903,34.1864349775765,27.20072305264182,29.79975030279104,0
2,200145,Router,Card,105.91827696148331,sales_crm,58.28550128154013,51.74933795872437,35.71282475743393,40.2159663918689,49.061242453588015,30.43000794572938,32.90598512112375,46.15288509388122,1
2,200146,Laptop,COD,61.22448668072525,sales_crm,65.97906436863784,52.44350760325001,43.55861322333601,29.56629693143237,32.54379932064313,42.0786224053949,45.189452623152086,35.30888705446709,1
